latitude,longitude,date,flag,title,place_name,place_url,time_string,signup_url
41.37778,-83.64061,2016-11-15,us,#100mapathons Anime In Northwest Ohio,"Bowen-Thompson Student Union, Bowling Green, United States",https://www.openstreetmap.org/way/182401910#map=18/41.37778/-83.64061,17:00-19:30,https://orgsync.com/10276/events/1687974/occurrences/3918798
42.2525,-71.8226,2016-11-15,us,#100mapathons Clark Mappers,"JC, Worcester, MA, United States",http://www.openstreetmap.org/export#map=12/42.2525/-71.8226,06:00-07:10,https://www.facebook.com/events/883728308429686/
40.13876,-105.12818,2016-11-15,us,#100mapathons FRCC Humanitarian Mapathon,"BCC Classroom Building, Longmont, United States",http://www.openstreetmap.org/way/365355011,17:00-19:00,http://www.meetup.com/OSM-Colorado/events/234696760/
3.3742,-76.5333,2016-11-15,co,#100mapathon Universidad del Valle Mapathon,"Universidad del Valle, Cali, Colombia",https://www.openstreetmap.org/search?query=Universidad%20del%20Valle#map=16/3.3742/-76.5333,00:00-00:00,
34.07487,-118.44141,2016-11-16,us,#100mapathons Missing Maps UCLA,"Young Research Library, Los Angeles, United States",http://www.openstreetmap.org/#map=19/34.07487/-118.44141,12:30-15:00,https://sandbox.idre.ucla.edu/gisday/rsvp/
-8.65335,115.12631,2016-11-16,id,#100mapathons Map for Environment Mapathon,"Dojo, Bali, Indonesia",https://www.openstreetmap.org/way/373170506,18:00-21:00,
34.4143,-119.8597,2016-11-16,us,#100mapathons GIS Day @ UCSB,"Star lab, Ellison Hall, UCSB, Santa Barbara, United States",http://www.openstreetmap.org/relation/3847743,13:00-16:00,https://www.facebook.com/events/1164297003665320/
38.9837,-76.94366,2016-11-16,us,#100mapathons University of Maryland GIS Day Humanitarian OpenStreetMap Mapathon,"Lefrak Hall, College Park, United States",https://www.openstreetmap.org/way/314901003#map=19/38.98370/-76.94366,9:00-15:00,n/a
45.483,9.2314,2016-11-16,it,#100mapathons Politecnico di Milano ,"Politecnico di Milano, Milan, Italy",http://www.openstreetmap.org/search?query=Politecnico%20di%20Milano%20#map=15/45.4830/9.2314,00:00-00:00,n/a
51.50619,-0.12742,2016-11-16,gb,#100mapathons DFID Mapathon London,"London, United Kingdom",http://www.openstreetmap.org/node/3340681799#map=19/51.50619/-0.12742,00:00-00:00,n/a
55.76073,-4.22449,2016-11-16,gb,#100mapathons DFID Mapathon East Kilbride,"East Kilbrid, United Kingdom",http://www.openstreetmap.org/node/3899778519#map=17/55.76073/-4.22449,00:00-00:00,n/a
34.67666,-82.83633,2016-11-16,us,#100mapathons Clemson Mappers ,"Clemson Center for Geospatial Technologies, Clemson, United States",http://www.openstreetmap.org/way/5583159#map=19/34.67666/-82.83633,12:00-13:00,http://www.clemsongis.org/gis-day-2016
45.95995,5.35645,2016-11-16,fr,#100mapathons Missing Maps Amb�rieu SSI,"MJC Amb�rieu Maison pour Tous, Amb�rieu-en-Bugey, France",http://www.openstreetmap.org/way/67076754,18:30-22:00,https://www.eventbrite.fr/e/billets-missing-maps-amberieu-semaine-de-la-solidarite-internationale-28908148049
50.7369,-3.5377,2016-11-16,gb,#100mapathons University of Exeter Mapathon,"University of Exeter: Forum Exploration Lab 1, Exeter, United Kingdom",http://www.openstreetmap.org/way/19989374,18:00-20:00,https://www.facebook.com/events/1164865066940659/?notif_t=plan_user_joined&notif_id=1478274689373242
54.58533,-5.93877,2016-11-16,gb,#100mapathons GIS Day 2016 @ QUB - Presented by QUB & AGI & The Missing Maps Project & LPS,"QUB - School of Natural and Built Environment, Belfast, United Kingdom",https://www.openstreetmap.org/#map=19/54.58533/-5.93877,12:00-14:00,https://www.eventbrite.co.uk/e/gis-day-2016-qub-presented-by-qub-agi-the-missing-maps-project-lps-tickets-28575634492?aff=es2
41.40366,2.19344,2016-11-16,es,#100mapathons UPF - MSF Spain,"UPF, Barcelona, Spain",http://www.openstreetmap.org/?mlat=41.40365794301033&mlon=2.193440794944763#map=19/41.40366/2.19344,18:00-21:00,https://www.eventbrite.es/e/entradas-msf-missing-maps-mapaton-28690559235
27.2864,91.5236,2016-11-16,bt,#100mapathons Royal University of Bhutan ,"Sherubtse College, Kanglung, Bhutan",http://www.openstreetmap.org/search?query=27.2864%2C91.5236#map=12/27.2864/91.5236,00:00-00:00,
48.14953,11.56792,2016-11-16,de,#100mapathons TUM Chair of Cartography Mapathon,"Technische Universitat Munchen, Munich, Germany",http://www.openstreetmap.org/way/31095009#map=19/48.14952492713928/11.568260192871094,11:30-13:30,
48.9738,14.48202,2016-11-16,cz,#100mapathons Missing Maps Czech republic - mapathon,"Faculty of Education, Jeron�_mova 10, 371 15 ��esk� Bud�_jovice , ��esk� Bud�_jovice, Czech Republic",https://www.openstreetmap.org/node/296740918,15:30-17:30,https://www.facebook.com/events/1802677840002939/
37.23048,-80.42194,2016-11-16,us,#100mapathons Virginia Tech GeoWeek Mapathon,"McBryde Hall, Blacksburg, United States",http://www.openstreetmap.org/#map=19/37.23048/-80.42194,19:00-21:00,https://www.eventbrite.com/e/virginia-tech-geoweek-mapathon-tickets-29256507000?utm-medium=discovery&utm-campaign=social&utm-content=attendeeshare&aff=escb&utm-source=cp&utm-term=listing
23.7131,90.3909,2016-11-16,bd,#100mapathons YouthMappers Dhaka College Mapathon,"Dhaka College, Dhaka, Bangladesh",http://www.openstreetmap.org/#map=14/23.7131/90.3909,9:00-14:00,
34.06427,-117.16204,2016-11-16,us,#100mapathons URSpatial Mapathon,"Lewis Hall Rm 102, University of Redlands, Redlands, United States",http://www.openstreetmap.org/?mlat=34.06427&mlon=-117.16204#map=19/34.06427/-117.16204&layers=N,17:00-19:00,http://spatialstudies.redlands.edu/event/geoweek-mapathon-2016/
50.10433,14.38844,2016-11-16,cz,#100mapathons GISday na ��VUT,"��VUT Fakulta Stavebni, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.10433&mlon=14.38844#map=18/50.10433/14.38844,15:00-17:00,https://www.facebook.com/events/1262679053762921/
55.73398,12.36533,2016-11-16,dk,#100mapathons Ballerup Municipality Mapathon,"Ballerup Radhus, Ballerup, Denmark",http://www.openstreetmap.org/#map=19/55.73398/12.36533,10:00-12:00,
42.73086,-84.48324,2016-11-16,us,#100mapathons MSU Map Library Mapathon,"Michigan State University Main Library, East Lansing, United States",http://www.openstreetmap.org/search?query=Michigan%20State%20University%20Main%20Library#map=19/42.73086/-84.48324,14:00-16:00,http://bookings.lib.msu.edu/event/2791873
38.90438,-77.03345,2016-11-16,us,#100mapathons Partnering for Humanitarian Good Mapathon ,"OpenGovHub, Washington DC, United States",http://www.openstreetmap.org/node/4489226846,17:00-21:00,https://www.eventbrite.com/e/partnering-for-humanitarian-good-mapathon-openstreetmap-geoweek-2016-main-event-tickets-29304935852
44.9378,-93.1693,2016-11-16,us,#100mapathons Macalester College Geography Department Humanitarian Mapathon,"Macalester College, St. Paul, United States",https://www.openstreetmap.org/way/35996093#map=16/44.9378/-93.1693&layers=C,8:00-12:00,https://www.facebook.com/events/1747140155550073/
-0.6165,30.65698,2016-11-16,us,#100mapathons BYU OSM Event,"Brigham Young University, Provo, United States",https://www.openstreetmap.org/way/28355561,14:00-15:00,
40.57466,-105.08498,2016-11-17,us,#100mapathons Colorado State University,"Ramskeller, Lory Student Center, CSU Campus",https://www.openstreetmap.org/node/3843990703,17:00-19:00,http://www.meetup.com/OSM-Colorado/events/235112641/
45.80821,15.96275,2016-11-17,hr,#100mapathons OSM Geo Awareness Week - Missing Map Mapathon - Zagreb,"University of Zagreb Faculty of Geodesy, Zagreb, Croatia",https://www.openstreetmap.org/node/719384238,17:30-20:00,https://www.eventbrite.com/e/osm-geo-awarenes-week-missing-map-mapathon-zagreb-tickets-28727959099?aff=ehomecard
7.253,5.193,2016-11-17,ng,#100mapathons Federal university of technology Akure Mapathon,"Lagos, Nigeria",http://www.openstreetmap.org/#map=6/7.253/5.193,12:00-15:00,
40.80727,-73.96234,2016-11-17,us,#100mapathons American Geographical Society Mapathon,"Columbia University, New York, United States",http://www.openstreetmap.org/way/169626373#map=17/40.80727/-73.96234&layers=N,8:00-12:45,n/a
8.97983,-79.54588,2016-11-17,pa,#100mapathons University of Panama , YouthMappers Mapathon,http://www.openstreetmap.org/way/179213556#map=18/8.97983/-79.54588,00:00-00:00,n/a
53.40296,-2.98372,2016-11-17,gb,#100mapathons Missing Maps Liverpool,"DoES Liverpool, Liverpool, United Kingdom",http://www.openstreetmap.org/node/1638801038#map=18/53.40296/-2.98372,18:30-20:30,https://www.eventbrite.co.uk/e/missing-maps-in-liverpool-tickets-29078159558
52.00906,4.35656,2016-11-17,us,#100mapathons UC Davis 2016 Mapathon," Hijmans Lab Department of Environmental Science and Policy , Davis, United States",http://www.openstreetmap.org/way/25291850,11:00-17:00,https://www.facebook.com/events/266324140430869/
63.39867,10.39684,2016-11-17,no,#100mapathons Mapathon - Geography Awareness Week,"Multiconsult, Trondheim, Norway",http://www.openstreetmap.org/search?query=sluppenvegen%2015#map=19/63.39867/10.39684,17:00-19:00,https://www.facebook.com/events/1208190335905187/
12.98108,77.63686,2016-11-17,in,#100mapathons Mapbox Bengalura Mapathon,"Mapbox, Bengaluru, India",http://www.openstreetmap.org/node/3352016856#map=19/12.98108/77.63686,17:00-19:00,
37.42643,-122.17299,2016-11-17,us,#100mapathons Stanford GIS Day: An Introduction to Mapping with OpenStreetMap and the HOT Task Manager,"Stanford Geospatial Center / Branner Library Teaching Corner: Mitchell Earth Sciences Building , Stanford, United States",http://www.openstreetmap.org/way/232841921,01:30-04:30,http://library.stanford.edu/research/stanford-geospatial-center/gisdaystanford
49.89598,-97.14424,2016-11-17,ca,#100mapathons MGUG Mappy hour,"SkullSpace, Winnipeg, Canada",https://www.openstreetmap.org/search?query=skullspace#map=19/49.89598/-97.14424,19:00-21:00,https://www.facebook.com/events/193938311062063/
4.7336,-74.07894,2016-11-17,us,#100mapathons Geocensos community Mapathon,"Bogot��, Bogot��, United States",http://www.openstreetmap.org/?mlat=4.73360&mlon=-74.07894#map=19/4.73360/-74.07894&layers=D,11:00-16:00,www.geocensos.com
50.93471,-1.39485,2016-11-17,gb,#100mapathons Missing Maps Southampton,"Froude B28/1021 Highfield Campus, Southampton, United Kingdom",https://www.openstreetmap.org/way/66696198,18:00-20:30,https://www.facebook.com/events/1767884373466284/
-0.6165,30.65698,2016-11-17,ug,#100mapathons Mbarara University of Science and Technology Mapathon,"Mbarara University of Science and Technology, Mbarara, Uganda",http://www.openstreetmap.org/?mlat=-0.6164976954460144&mlon=30.656983852386475#map=19/-0.61650/30.65698,9:00-13:00,
45.405,-75.717,2016-11-17,ca,#100mapathons OSM Canada Mapathon,"Happy Goat Coffee, Ottawa, United States",http://www.openstreetmap.org/node/3703012717,19:00-23:00,https://www.meetup.com/openstreetmap-ottawa/events/235163829/
5.11731,-1.29267,2016-11-18,gh,#100mapathonsUCC Mapathon Day,"Computer lab, Faculty of Social Science, Cape Coast, Ghana",http://www.openstreetmap.org/search?query=Cape%20coast#map=19/5.11731/-1.29267,12:00-15:00,https://goo.gl/al5Pdj
33.9962,-81.02662,2016-11-18,us,#100mapathons OSM GeoWeek Columbia SC,"Callcott Building, Room 301, Columbia, United States",http://www.openstreetmap.org/way/260712175,16:00-20:00,https://docs.google.com/forms/d/e/1FAIpQLSdFX6veDC8wpdIpRPOetbgl9Vdg8AcKagKjc3cn2vzBC0O0Xg/viewform?c=0&w=1
53.43132,-6.13751,2016-11-18,ie,#100mapathons Portmarnock Community School Mapathon,"Portmarnock Community School, Dublin, Ireland",http://osm.org/go/es~dWdym?m=,8:00-8:00,https://ti.to/osm_ie/24hr-maplesotho-mapathon
40.26188,-76.88041,2016-11-18,us,#100mapathons Harrisburg University Humanitarian Mapathon,"Harrisburg University of Science and Technology, Harrisburg, United States",http://www.openstreetmap.org/way/124271920#map=19/40.26188/-76.88041,16:00-20:00,http://harrisburgu.edu/RSVP/
-13.15585,-74.21823,2016-11-18,pe,#100mapathons OpenStreetMap Ayacucho , Mapbox Mapathon,http://www.openstreetmap.org/node/4189833989,14:00-18:00,https://www.facebook.com/OpenStreetMapAyacucho/
-12.0393,-77.0906,2016-11-18,pe,#100mapathons OpenStreetMap Per�_ Mapathon,"Plaza Miguel Grau, Carmen de la Legua Reynoso, Peru",http://www.openstreetmap.org/?mlat=-12.03931&mlon=-77.09059#map=17/-12.03930/-77.09060,10:00-16:00,
44.7964,-0.6147,2016-11-18,fr,#100mapathons Missing Maps - Madagascar (Bordeaux-Diego Suarez),"Maison des �tudiants UBM, Bordeaux, France",http://www.openstreetmap.org/way/264280100,9:00-13:30,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-madagascar-bordeaux-diego-suarez-29070892823
-12.28382,49.30784,2016-11-18,mg,#100mapathons Missing Maps Di�go-Bordeaux,"Universit� d'Antsiranana Campus Num�rique Francophone Partenaire, Di�go-Suarez, Madagascar",http://www.openstreetmap.org/node/4326913517,10:00-14:00,https://www.eventbrite.fr/e/billets-mapathon-missing-maps-madagascar-diego-suarez-bordeaux-29298949948
-0.6165,30.65698,2016-11-18,id,#100mapathons Humanitarian OpenStreetMap Team Indonesia Mapathon,"Pacific Place, Jakarta, Indonesia",https://www.openstreetmap.org/way/125583159,14:00-18:00,https://www.eventbrite.com/e/celebrating-global-geoawareness-week-tickets-29299490565
1.07556,34.17458,2016-11-19,ug,#100mapathons Youth Mappers(Team Mappers For Life),"Uganda Christian University Mbale, Mbale, Uganda",http://www.openstreetmap.org/?mlat=1.07556&mlon=34.17525#map=18/1.07556/34.17525,09:00-13:00,https://www.facebook.com/Team-Mappers-For-Life-280043492353209/?ref=bookmarks
0.35297,32.61409,2016-11-19,ug,#100mapathons OpenStreetMap Uganda Mapping Party,"The Innovation Village Kampala, Kampala, Uganda",http://www.openstreetmap.org/node/4457849691?mlat=0.35296931862831116&mlon=32.61442244052887#map=19/0.35296931862831116/32.61442244052887,09:00-12:00,https://www.eventbrite.com/e/mapping-party-tickets-28785685761
6.3675,2.3394,2016-11-19,bj,#100mapathons OSM B�nin Mapathon,"Cotonou, Benin",http://www.openstreetmap.org/#map=11/6.3675/2.3394,9:00-23:00,
12.37588,-1.5033,2016-11-19,bf,#100mapathons OSM Burkina Faso,"Biblioth��que CEDRES, Ouagadougou, Burkina Faso",http://www.openstreetmap.org/node/4385264159,8:00-13:00,
5.1188,-1.289,2016-11-19,gh,#100mapathons UCC OSM GeoWeek,"University of Cape Coast, Cape Coast, Ghana",https://www.openstreetmap.org/way/330376417#map=14/5.1188/-1.2890,8:00-10:00,
0.29536,32.65868,2016-11-19,ug,#100mapathons Uganda Christian University - Mbale College Mapathon,"Mbala College of Commerce, Kampala, Uganda",http://www.openstreetmap.org/search?query=Mbale%20College%20uganda#map=19/0.29536/32.65868,,
0.54532,34.01875,2016-11-19,ug,#100mapathons YouthMappers Busitema Chapter Mapathon,"Busitema University, Busia, Uganda",http://www.openstreetmap.org/#map=17/0.54532/34.01875,9:30-12:00,
1.47295,33.86323,2016-11-19,ug,#100mapathons Kumi University Everlast Youth Mappers Mapathon,"Kumi University, Uganda, Uganda",https://www.openstreetmap.org/node/2143275191,12:00-17:00,
44.3178,-96.782,2016-11-19,us,#100mapathons Make America Map Again Mapathon,"Pioneer Room - Student Union, Brookings, SD, United States",http://www.openstreetmap.org/search?query=south%20dakota%20state%20university%20brookings%2C%20sd#map=12/44.3178/-96.7820,16:00-17:30,www.sdsumapathon.eventbrite.com
45.56387,5.92451,2016-11-19,fr,#100mapathons Missing Maps - Chamb�ry-Ouahigouya,"M�diath��que Jean-Jacques Rousseau, Carr� crurial, Chamb�ry, France",http://www.openstreetmap.org/way/209429258,10:00-13:00,https://www.eventbrite.fr/e/billets-missing-maps-chambery-ouahigouya-semaine-de-la-solidarite-internationale-29247692636
5.1188,-1.289,2016-11-21,gh,#100mapathons UCC OSM GeoWeek,"University of Cape Coast, Cape Coast, Ghana",https://www.openstreetmap.org/way/330376417#map=14/5.1188/-1.2890,9:00-14:00,
43.64609,-79.40309,2016-11-22,ca,#100mapathons Civic Tech Toronto Missing Maps Mapathon,"Tunnel Bear HQ, Toronto, Canada",https://www.openstreetmap.org/way/150432576,18:30-21:00,
45.519022,-73.553016,2016-12-05,ca,MSF Missing Maps,"Centre St. Pierre, Montreal, Canada",http://www.openstreetmap.org/way/46866835#map=19/45.51917/-73.55349,6:30-8:00,https://www.eventbrite.ca/e/missing-maps-event-in-montreal-tickets-29230676741
42.37672,20.42623,2016-11-11,rs,#100mapathons Elementary school M. Kepuska Mapathon,"Gjakova, Gjakova, Kosovo, Serbia",http://www.openstreetmap.org/#map=19/42.37672/20.42623,13:30-15:30,
49.41872,8.67657,2016-11-17,de,#100mapathons OSM GeoWeek MissingMaps Event @Heidelberg University,"Geographical Institute (Heidelberg University), Heidelberg, Germany",http://www.openstreetmap.org/way/94551367,18:00-23:00,https://www.facebook.com/events/233210587092065/
53.22663,-0.5454,2016-11-16,gb,#100mapathons Missing Maps Lincoln Uni,"University Library , Lincoln , United Kingdom",https://www.openstreetmap.org/#map=19/53.22663/-0.54540,17:30-20:30,https://www.facebook.com/events/1799134747023431/
53.80402,-1.55218,2016-11-16,gb,#100mapathonsMissing Maps Leeds,"University of Leeds, Leeds, United Kingdom",http://www.leeds.ac.uk/campusmap?location=108,18:00-20:00,https://www.facebook.com/events/747765272027820/
55.94323,-3.18686,2016-11-17,gb,#100mapathons University of Edinburgh Humanitarian Mapathon,", Edinburgh, United Kingdom",http://www.openstreetmap.org/way/5325200,17:00-20:00,
1.2726,124.8843,2016-11-15,id,#100mapathons Universitas Negeri Manado Mapathon,"Universitas Negeri Manado , Manado, Indonesia",https://www.openstreetmap.org/search?query=universitas%20negeri%20manado#map=12/1.2726/124.8843&layers=H,,
53.22663,-0.5454,2016-11-16,gb,#100mapathons Red Cross on Campus: Lincoln Mapathon,"University of Lincoln Library, Lincoln, United Kingdom",https://www.openstreetmap.org/#map=19/53.22663/-0.54540,17:30-20:30,https://www.facebook.com/events/1799134747023431/
7.778,81.6081,2016-11-15,lk,#100mapathons World Bank and UNDP Mapathon,"Batticaloa, Batticaloa, Sri Lanka",http://www.openstreetmap.org/#map=16/7.7780/81.6081,9:00-16:00,
34.70764,135.50459,2016-11-13,jp,#100mapathons Nakazaki-cho Mapping Party,"Nakazakicho Hall, Umeda, Japan",http://www.openstreetmap.org/node/3153995764,10:00-18:00,
34.86278,134.54108,2016-11-12,jp,#100mapathons Tatsuno Mapping Party,"Toilinks, Tatsuno, Japan",http://www.openstreetmap.org/node/4079530489,10:00-17:00,https://www.facebook.com/events/1075513685896594/
